Type	Rank	Freq	Range	NormFreq	NormRange
túrkiya arasındaǵı	1052	1	1	57.820	1.000
túrkiya qazaqstan	1052	1	1	57.820	1.000
túrkiyanıń denizli	1052	1	1	57.820	1.000
túrkiyanıń paytaxtı	1052	1	1	57.820	1.000
túrkler lezginlar	1052	1	1	57.820	1.000
túrkmen baqsıları	1052	1	1	57.820	1.000
túrkmen klassigi	1052	1	1	57.820	1.000
túrkmenbası teńiz	1052	1	1	57.820	1.000
túrkmenstan iraq	1052	1	1	57.820	1.000
túrkmenstanda júrgen	1052	1	1	57.820	1.000
túrkmenstannıń tashawız	1052	1	1	57.820	1.000
túrkstan medireselerinde	1052	1	1	57.820	1.000
túrkstan qalalarında	1052	1	1	57.820	1.000
túrkstan qalasına	1052	1	1	57.820	1.000
túrkstan walayatı	1052	1	1	57.820	1.000
túrkstanda nawayıxanlıq	1052	1	1	57.820	1.000
túrlerden hesh	1052	1	1	57.820	1.000
túrlerge bólgende	1052	1	1	57.820	1.000
túrleri basılǵan	1052	1	1	57.820	1.000
túrleri kóp	1052	1	1	57.820	1.000
túrleri rawajlandı	1052	1	1	57.820	1.000
túrli boljaydı	1052	1	1	57.820	1.000
túrli jer	1052	1	1	57.820	1.000
túrli maqset	1052	1	1	57.820	1.000
túrli pikirdi	1052	1	1	57.820	1.000
túrli sóz	1052	1	1	57.820	1.000
túrli túrden	1052	1	1	57.820	1.000
túrtki boldı	1052	1	1	57.820	1.000
túrıń bar	1052	1	1	57.820	1.000
tús enip	1052	1	1	57.820	1.000
tús qalasınıń	1052	1	1	57.820	1.000
túsedi ayapbergen	1052	1	1	57.820	1.000
túsedi biraq	1052	1	1	57.820	1.000
túsedi ol	1052	1	1	57.820	1.000
túsedi rústem	1052	1	1	57.820	1.000
túser bahası	1052	1	1	57.820	1.000
túser bahasın	1052	1	1	57.820	1.000
túsi boyınsha	1052	1	1	57.820	1.000
túsindiriledi bahalı	1052	1	1	57.820	1.000
túsindirip karmanıń	1052	1	1	57.820	1.000
túsindiriwinshe adam	1052	1	1	57.820	1.000
túsindiriwinshe samsarı	1052	1	1	57.820	1.000
túsinedi al	1052	1	1	57.820	1.000
túsinedi hám	1052	1	1	57.820	1.000
túsinedi ol	1052	1	1	57.820	1.000
túsingen al	1052	1	1	57.820	1.000
túsingenine ádewir	1052	1	1	57.820	1.000
túsinik bunnan	1052	1	1	57.820	1.000
túsinik vedanıń	1052	1	1	57.820	1.000
túsinikler birinshi	1052	1	1	57.820	1.000
túsinikler óz	1052	1	1	57.820	1.000
túsiniklerge erise	1052	1	1	57.820	1.000
túsiniw múmkin	1052	1	1	57.820	1.000
túsiniwge járdem	1052	1	1	57.820	1.000
túsiniwge qızıqqan	1052	1	1	57.820	1.000
túsiniwi ushın	1052	1	1	57.820	1.000
túsiniwine tek	1052	1	1	57.820	1.000
túsip dushpanlar	1052	1	1	57.820	1.000
túsip qaldı	1052	1	1	57.820	1.000
túsip qaldım	1052	1	1	57.820	1.000
túsipti de	1052	1	1	57.820	1.000
túsirdi jıl	1052	1	1	57.820	1.000
túsiredi úyge	1052	1	1	57.820	1.000
túsirgen bolsa	1052	1	1	57.820	1.000
túsirgen maǵlıwmatlar	1052	1	1	57.820	1.000
túsirgen onı	1052	1	1	57.820	1.000
túsirgen teńizdiń	1052	1	1	57.820	1.000
túsken kelinshektiń	1052	1	1	57.820	1.000
túsken ájiniyazdıń	1052	1	1	57.820	1.000
túslik jaǵasında	1052	1	1	57.820	1.000
tústen keyin	1052	1	1	57.820	1.000
tústi jılı	1052	1	1	57.820	1.000
túyinin sheship	1052	1	1	57.820	1.000
túyiniń qızıq	1052	1	1	57.820	1.000
türksoy xalıqaralıq	1052	1	1	57.820	1.000
tınet degen	1052	1	1	57.820	1.000
tınettiń boranbay	1052	1	1	57.820	1.000
tınettiń ákesi	1052	1	1	57.820	1.000
tınısh máselelerde	1052	1	1	57.820	1.000
tınısh sheshiw	1052	1	1	57.820	1.000
tırısqan háyyiwde	1052	1	1	57.820	1.000
tısqarı aytıstıń	1052	1	1	57.820	1.000
tısqarı batır	1052	1	1	57.820	1.000
tısqarı nizamiy	1052	1	1	57.820	1.000
tısqarı qara	1052	1	1	57.820	1.000
tısqarı shıǵarmada	1052	1	1	57.820	1.000
tıń qaharmanlıq	1052	1	1	57.820	1.000
tıńlap az	1052	1	1	57.820	1.000
tıńlawshılardıń jasawınıń	1052	1	1	57.820	1.000
tıǵız baylanıslı	1052	1	1	57.820	1.000
təhsil səh	1052	1	1	57.820	1.000
tərif edim	1052	1	1	57.820	1.000
u hajibekov	1052	1	1	57.820	1.000
u sarivelli	1052	1	1	57.820	1.000
u xadjibekovtıń	1052	1	1	57.820	1.000
ud tarı	1052	1	1	57.820	1.000
ul asror	1052	1	1	57.820	1.000
ul haqoyiq	1052	1	1	57.820	1.000
ul jaman	1052	1	1	57.820	1.000
ul luǵatayn	1052	1	1	57.820	1.000
ulama adamlardı	1052	1	1	57.820	1.000
ulama kórkem	1052	1	1	57.820	1.000
ulama molla	1052	1	1	57.820	1.000
ulamalar arasında	1052	1	1	57.820	1.000
ulamalar menen	1052	1	1	57.820	1.000
ulları menen	1052	1	1	57.820	1.000
ullı alım	1052	1	1	57.820	1.000
ullı atası	1052	1	1	57.820	1.000
ullı doslıq	1052	1	1	57.820	1.000
ullı dástanın	1052	1	1	57.820	1.000
ullı dástúrin	1052	1	1	57.820	1.000
ullı ilimpaz	1052	1	1	57.820	1.000
ullı pyotr	1052	1	1	57.820	1.000
ullı pyotrdıń	1052	1	1	57.820	1.000
ullı pyotrge	1052	1	1	57.820	1.000
ullı pyotrǵa	1052	1	1	57.820	1.000
ullı qurılısshı	1052	1	1	57.820	1.000
ullı rus	1052	1	1	57.820	1.000
ullı shor	1052	1	1	57.820	1.000
ullı shıǵarmalardı	1052	1	1	57.820	1.000
ullı tayanısh	1052	1	1	57.820	1.000
ullı ustazları	1052	1	1	57.820	1.000
ulm degen	1052	1	1	57.820	1.000
uluǵbek medresesinde	1052	1	1	57.820	1.000
ulı abay	1052	1	1	57.820	1.000
ulı ayapbergen	1052	1	1	57.820	1.000
ulı hám	1052	1	1	57.820	1.000
ulı i̇brayım	1052	1	1	57.820	1.000
ulı jas	1052	1	1	57.820	1.000
ulı jıllardaǵı	1052	1	1	57.820	1.000
ulı kitabınıń	1052	1	1	57.820	1.000
ulı kúnxoja	1052	1	1	57.820	1.000
ulı m	1052	1	1	57.820	1.000
ulı oqıǵan	1052	1	1	57.820	1.000
ulı qazaqdáryada	1052	1	1	57.820	1.000
ulı qazaqstan	1052	1	1	57.820	1.000
ulı title	1052	1	1	57.820	1.000
ulı ádebiy	1052	1	1	57.820	1.000
ulı ájiniyaz	1052	1	1	57.820	1.000
ulı ómiri	1052	1	1	57.820	1.000
ulım meniń	1052	1	1	57.820	1.000
ulınıń nókis	1052	1	1	57.820	1.000
ulınıń qosıqları	1052	1	1	57.820	1.000
ulınıń ómiri	1052	1	1	57.820	1.000
ulıwma alǵanda	1052	1	1	57.820	1.000
ulıwma aytısta	1052	1	1	57.820	1.000
ulıwma ferdawsiydiń	1052	1	1	57.820	1.000
ulıwma jıynalısı	1052	1	1	57.820	1.000
ulıwma jıynalısınıń	1052	1	1	57.820	1.000
ulıwma mln	1052	1	1	57.820	1.000
ulıwma mápleri	1052	1	1	57.820	1.000
ulıwma qaraqum	1052	1	1	57.820	1.000
ulıwma qatnas	1052	1	1	57.820	1.000
ulıwma sanın	1052	1	1	57.820	1.000
ulıwma suw	1052	1	1	57.820	1.000
ulıwma xix	1052	1	1	57.820	1.000
ulıwmalasqan ólshem	1052	1	1	57.820	1.000
ulıwmalastırıwǵa erisiw	1052	1	1	57.820	1.000
umtıladı bulardıń	1052	1	1	57.820	1.000
umtılıw tamasa	1052	1	1	57.820	1.000
umtılıw umıtıw	1052	1	1	57.820	1.000
umıtıw kórkem	1052	1	1	57.820	1.000
un nafois	1052	1	1	57.820	1.000
un vino	1052	1	1	57.820	1.000
unamaydı ásirese	1052	1	1	57.820	1.000
unamaytuǵın hesh	1052	1	1	57.820	1.000
unamlı nárselerdiń	1052	1	1	57.820	1.000
unamlı qásiyetler	1052	1	1	57.820	1.000
unamsız jaǵdaylar	1052	1	1	57.820	1.000
unatpadı onıń	1052	1	1	57.820	1.000
unatqan hám	1052	1	1	57.820	1.000
unatqan ol	1052	1	1	57.820	1.000
unesco tárepinen	1052	1	1	57.820	1.000
universallıq substantsiyanı	1052	1	1	57.820	1.000
universiteti hám	1052	1	1	57.820	1.000
universiteti kitapxanası	1052	1	1	57.820	1.000
universiteti neft	1052	1	1	57.820	1.000
universitetinde bolıp	1052	1	1	57.820	1.000
universitetinde jıllıǵında	1052	1	1	57.820	1.000
universitetinde túrkiy	1052	1	1	57.820	1.000
universitetinde türksoy	1052	1	1	57.820	1.000
uqsaslıqqa iye	1052	1	1	57.820	1.000
uqtırmaqshı boladı	1052	1	1	57.820	1.000
uqıbı sonda	1052	1	1	57.820	1.000
uqıbınıń jetilisip	1052	1	1	57.820	1.000
uqıplı shayırshılıqqa	1052	1	1	57.820	1.000
uqıplılıq penen	1052	1	1	57.820	1.000
uqıpsız bolsa	1052	1	1	57.820	1.000
uqıpsızlıǵına alıp	1052	1	1	57.820	1.000
uradı qapalanǵan	1052	1	1	57.820	1.000
uradı ólim	1052	1	1	57.820	1.000
ural daryası	1052	1	1	57.820	1.000
ural tawları	1052	1	1	57.820	1.000
ural tawlarına	1052	1	1	57.820	1.000
urmaq dep	1052	1	1	57.820	1.000
urpaqları aqlıq	1052	1	1	57.820	1.000
urıp atqarılatuǵın	1052	1	1	57.820	1.000
urıp qaytıs	1052	1	1	57.820	1.000
urıs baslanbastan	1052	1	1	57.820	1.000
urıs dawamında	1052	1	1	57.820	1.000
urısları nátiyjesinde	1052	1	1	57.820	1.000
urısqa nálet	1052	1	1	57.820	1.000
urısta jeńiske	1052	1	1	57.820	1.000
urısıw menen	1052	1	1	57.820	1.000
urısıwshı mámleketler	1052	1	1	57.820	1.000
urısıwshı mámleketlerdiń	1052	1	1	57.820	1.000
urıwları tirishilik	1052	1	1	57.820	1.000
urıwına sebepshi	1052	1	1	57.820	1.000
urıwındaǵı barlıbay	1052	1	1	57.820	1.000
urıwındaǵı ózindey	1052	1	1	57.820	1.000
urıwınıń keń	1052	1	1	57.820	1.000
urıwınıń saqıw	1052	1	1	57.820	1.000
urǵan onıń	1052	1	1	57.820	1.000
usaydı biraq	1052	1	1	57.820	1.000
usaydı kárwan	1052	1	1	57.820	1.000
usaǵan kúndelikli	1052	1	1	57.820	1.000
useynov m	1052	1	1	57.820	1.000
ushin gúreske	1052	1	1	57.820	1.000
ushqınları kórinip	1052	1	1	57.820	1.000
ushrasqan biraq	1052	1	1	57.820	1.000
ushın adeb	1052	1	1	57.820	1.000
ushın akcionerlik	1052	1	1	57.820	1.000
ushın aytıladı	1052	1	1	57.820	1.000
ushın aytıstıń	1052	1	1	57.820	1.000
ushın ayıplanıp	1052	1	1	57.820	1.000
ushın bahalawdıń	1052	1	1	57.820	1.000
ushın bir	1052	1	1	57.820	1.000
ushın bolǵan	1052	1	1	57.820	1.000
ushın bul	1052	1	1	57.820	1.000
ushın bunıń	1052	1	1	57.820	1.000
ushın buxgalteriya	1052	1	1	57.820	1.000
ushın dawıs	1052	1	1	57.820	1.000
ushın duelge	1052	1	1	57.820	1.000
ushın durıs	1052	1	1	57.820	1.000
ushın emes	1052	1	1	57.820	1.000
ushın gúresti	1052	1	1	57.820	1.000
ushın insan	1052	1	1	57.820	1.000
ushın iran	1052	1	1	57.820	1.000
ushın jaqsıraq	1052	1	1	57.820	1.000
ushın jumıs	1052	1	1	57.820	1.000
ushın járdem	1052	1	1	57.820	1.000
ushın júdá	1052	1	1	57.820	1.000
ushın júz	1052	1	1	57.820	1.000
ushın mashina	1052	1	1	57.820	1.000
ushın ol	1052	1	1	57.820	1.000
ushın olar	1052	1	1	57.820	1.000
ushın onda	1052	1	1	57.820	1.000
ushın parijge	1052	1	1	57.820	1.000
ushın paydalanıldı	1052	1	1	57.820	1.000
ushın qaralatuǵın	1052	1	1	57.820	1.000
ushın qay	1052	1	1	57.820	1.000
ushın qayta	1052	1	1	57.820	1.000
ushın qolaylı	1052	1	1	57.820	1.000
ushın qollanıladı	1052	1	1	57.820	1.000
ushın qollanılatuǵın	1052	1	1	57.820	1.000
ushın qosımsha	1052	1	1	57.820	1.000
ushın qıyın	1052	1	1	57.820	1.000
ushın tamaq	1052	1	1	57.820	1.000
ushın tán	1052	1	1	57.820	1.000
ushın xiywadan	1052	1	1	57.820	1.000
ushın xızmet	1052	1	1	57.820	1.000
ushın yaǵnıy	1052	1	1	57.820	1.000
ushın ádebiy	1052	1	1	57.820	1.000
ushın ádewir	1052	1	1	57.820	1.000
ushın áhmiyetli	1052	1	1	57.820	1.000
ushın ájiniyaz	1052	1	1	57.820	1.000
ushın ásbap	1052	1	1	57.820	1.000
ushın óz	1052	1	1	57.820	1.000
ushın ózine	1052	1	1	57.820	1.000
ushın úlken	1052	1	1	57.820	1.000
ushın ǵarǵabay	1052	1	1	57.820	1.000
ushında axmed	1052	1	1	57.820	1.000
ushında iskender	1052	1	1	57.820	1.000
ushında jaslıǵınan	1052	1	1	57.820	1.000
ushında nawayı	1052	1	1	57.820	1.000
ushında nawayınıń	1052	1	1	57.820	1.000
ushında ol	1052	1	1	57.820	1.000
ushında onı	1052	1	1	57.820	1.000
ushında qazaqlar	1052	1	1	57.820	1.000
ushıptı da	1052	1	1	57.820	1.000
ushırasadı abaydıń	1052	1	1	57.820	1.000
ushırasadı mısalı	1052	1	1	57.820	1.000
ushırasadı toy	1052	1	1	57.820	1.000
ushırasamız álbette	1052	1	1	57.820	1.000
ushırasıp birneshe	1052	1	1	57.820	1.000
ushıratamız title	1052	1	1	57.820	1.000
ushıratıw múmkin	1052	1	1	57.820	1.000
ushırawı unamlı	1052	1	1	57.820	1.000
ushırawı ármanlardıń	1052	1	1	57.820	1.000
ushıraǵan bul	1052	1	1	57.820	1.000
ushırma sózlerdi	1052	1	1	57.820	1.000
usi dáwirdiń	1052	1	1	57.820	1.000
usi filmniń	1052	1	1	57.820	1.000
usta qambar	1052	1	1	57.820	1.000
ustalarınıń biri	1052	1	1	57.820	1.000
ustası dep	1052	1	1	57.820	1.000
ustası sıpatında	1052	1	1	57.820	1.000
ustavlıq fond	1052	1	1	57.820	1.000
ustavlıq fondınıń	1052	1	1	57.820	1.000
ustavlıq kapital	1052	1	1	57.820	1.000
ustavlıq kapitalına	1052	1	1	57.820	1.000
ustavta názerde	1052	1	1	57.820	1.000
ustavı menen	1052	1	1	57.820	1.000
ustavına yamasa	1052	1	1	57.820	1.000
ustavında názerde	1052	1	1	57.820	1.000
ustavındaǵı tiyisli	1052	1	1	57.820	1.000
ustaz boldı	1052	1	1	57.820	1.000
ustaz bolıp	1052	1	1	57.820	1.000
ustaz taba	1052	1	1	57.820	1.000
ustaz ullı	1052	1	1	57.820	1.000
ustazdan biyjuwap	1052	1	1	57.820	1.000
ustazdıń álbent	1052	1	1	57.820	1.000
ustazları aldında	1052	1	1	57.820	1.000
ustazları dep	1052	1	1	57.820	1.000
ustazları sıyaqlı	1052	1	1	57.820	1.000
ustazlarına úlken	1052	1	1	57.820	1.000
ustazlıq járdeminiń	1052	1	1	57.820	1.000
ustazı dostı	1052	1	1	57.820	1.000
ustazına da	1052	1	1	57.820	1.000
usı akciyanıń	1052	1	1	57.820	1.000
usı aymaqtıń	1052	1	1	57.820	1.000
usı balanıń	1052	1	1	57.820	1.000
usı belgilerin	1052	1	1	57.820	1.000
usı dáwirdegi	1052	1	1	57.820	1.000
usı funktsiyanı	1052	1	1	57.820	1.000
usı jazıwda	1052	1	1	57.820	1.000
usı jerde	1052	1	1	57.820	1.000
usı jámiyettiń	1052	1	1	57.820	1.000
usı jılı	1052	1	1	57.820	1.000
usı kitapta	1052	1	1	57.820	1.000
usı kitaptı	1052	1	1	57.820	1.000
usı konferenciya	1052	1	1	57.820	1.000
usı kontinenttiń	1052	1	1	57.820	1.000
usı kúnge	1052	1	1	57.820	1.000
usı maqsetke	1052	1	1	57.820	1.000
usı materiya	1052	1	1	57.820	1.000
usı mádeniyattıń	1052	1	1	57.820	1.000
usı orınǵa	1052	1	1	57.820	1.000
usı patshanıń	1052	1	1	57.820	1.000
usı proceste	1052	1	1	57.820	1.000
usı qatnasıqların	1052	1	1	57.820	1.000
usı tilde	1052	1	1	57.820	1.000
usı tárbiyashı	1052	1	1	57.820	1.000
usı waqıtları	1052	1	1	57.820	1.000
usı waqıtta	1052	1	1	57.820	1.000
usı xojalıqtıń	1052	1	1	57.820	1.000
usı úsh	1052	1	1	57.820	1.000
usıl derlik	1052	1	1	57.820	1.000
usılar aytıs	1052	1	1	57.820	1.000
usılar qatarına	1052	1	1	57.820	1.000
usılay etip	1052	1	1	57.820	1.000
usılay tamam	1052	1	1	57.820	1.000
usılayınsha qaza	1052	1	1	57.820	1.000
usılları da	1052	1	1	57.820	1.000
usılı bolıp	1052	1	1	57.820	1.000
usılı hám	1052	1	1	57.820	1.000
usınadı onıń	1052	1	1	57.820	1.000
usında kategoriya	1052	1	1	57.820	1.000
usınday imkaniyat	1052	1	1	57.820	1.000
usınday jaǵdaylarda	1052	1	1	57.820	1.000
usınday kórsetilgen	1052	1	1	57.820	1.000
usınday mádeniy	1052	1	1	57.820	1.000
usınday mánistegi	1052	1	1	57.820	1.000
usınday satıp	1052	1	1	57.820	1.000
usınday sheshim	1052	1	1	57.820	1.000
usınday tiykarǵı	1052	1	1	57.820	1.000
usındı m	1052	1	1	57.820	1.000
usınısı menen	1052	1	1	57.820	1.000
usınıń menen	1052	1	1	57.820	1.000
usınıń nátiyjesinde	1052	1	1	57.820	1.000
usıǵan baylanıslı	1052	1	1	57.820	1.000
usıǵan muwapıq	1052	1	1	57.820	1.000
utadı álbent	1052	1	1	57.820	1.000
utanishadlar vedalıq	1052	1	1	57.820	1.000
utanishadlardıń eń	1052	1	1	57.820	1.000
utıw ushın	1052	1	1	57.820	1.000
uya aǵa	1052	1	1	57.820	1.000
uyalı vozrojdenie	1052	1	1	57.820	1.000
uyat sanalǵan	1052	1	1	57.820	1.000
uyqas keletuǵın	1052	1	1	57.820	1.000
uyqas sózlerdi	1052	1	1	57.820	1.000
uyqasatuǵın sońǵı	1052	1	1	57.820	1.000
uyqasımlı astarlı	1052	1	1	57.820	1.000
uyqasıp bar	1052	1	1	57.820	1.000
uyqasıp keledi	1052	1	1	57.820	1.000
uyqasıp keliwi	1052	1	1	57.820	1.000
uyqlap qaladı	1052	1	1	57.820	1.000
uyrenedi hám	1052	1	1	57.820	1.000
uyreniwdiń eń	1052	1	1	57.820	1.000
uyıtqısı ekenligin	1052	1	1	57.820	1.000
uyǵartıwınsha adamnıń	1052	1	1	57.820	1.000
uyǵur m	1052	1	1	57.820	1.000
uyǵır háribi	1052	1	1	57.820	1.000
uzaq dáwirler	1052	1	1	57.820	1.000
uzaq keleshekke	1052	1	1	57.820	1.000
uzaq waqıtlar	1052	1	1	57.820	1.000
uzboy deltasınan	1052	1	1	57.820	1.000
uzın boylı	1052	1	1	57.820	1.000
uzın dáryaların	1052	1	1	57.820	1.000
uzın poemalarda	1052	1	1	57.820	1.000
uzın tiykarınan	1052	1	1	57.820	1.000
uzınlıǵı jılları	1052	1	1	57.820	1.000
uzınlıǵı km	1052	1	1	57.820	1.000
uǵlannıń hár	1052	1	1	57.820	1.000
v barnet	1052	1	1	57.820	1.000
v savickiy	1052	1	1	57.820	1.000
v shchusev	1052	1	1	57.820	1.000
v tomında	1052	1	1	57.820	1.000
v ásir	1052	1	1	57.820	1.000
v ásirge	1052	1	1	57.820	1.000
valexoshuq sıyaqlı	1052	1	1	57.820	1.000
valiev m	1052	1	1	57.820	1.000
valyutası hám	1052	1	1	57.820	1.000
vandidod yamasa	1052	1	1	57.820	1.000
vaqif hám	1052	1	1	57.820	1.000
vaqiftin tańlap	1052	1	1	57.820	1.000
variantları xx	1052	1	1	57.820	1.000
variantı ashıq	1052	1	1	57.820	1.000
variantı saqlanadı	1052	1	1	57.820	1.000
variantı ılı	1052	1	1	57.820	1.000
variantın jarattı	1052	1	1	57.820	1.000
varinatı jılı	1052	1	1	57.820	1.000
vayshelmika menen	1052	1	1	57.820	1.000
vaysheshaka neya	1052	1	1	57.820	1.000
vedalar aytqanlardı	1052	1	1	57.820	1.000
vedalar esaplanadı	1052	1	1	57.820	1.000
vedalar samxitler	1052	1	1	57.820	1.000
vedalar shama	1052	1	1	57.820	1.000
vedalarda arisvlerdiń	1052	1	1	57.820	1.000
vedalarǵa qaytıp	1052	1	1	57.820	1.000
vedalıq rituallar	1052	1	1	57.820	1.000
vedalıq tekslerdi	1052	1	1	57.820	1.000
vedalıq ádebiyattı	1052	1	1	57.820	1.000
vedanta degen	1052	1	1	57.820	1.000
vedanta sankxyanıń	1052	1	1	57.820	1.000
vedanıń tamam	1052	1	1	57.820	1.000
veli universitetinde	1052	1	1	57.820	1.000
versiyalarına súyengende	1052	1	1	57.820	1.000
veysheshikanıń dáliyllewinshe	1052	1	1	57.820	1.000
vezirovtıń jawınnan	1052	1	1	57.820	1.000
vi iv	1052	1	1	57.820	1.000
vi ásirge	1052	1	1	57.820	1.000
vi ásirler	1052	1	1	57.820	1.000
vidadiy vaqif	1052	1	1	57.820	1.000
videvdat ǵana	1052	1	1	57.820	1.000
vii ásir	1052	1	1	57.820	1.000
vii ásirge	1052	1	1	57.820	1.000
viii ix	1052	1	1	57.820	1.000
viii ásir	1052	1	1	57.820	1.000
vino konyak	1052	1	1	57.820	1.000
virusologiya zoologiya	1052	1	1	57.820	1.000
vishka minara	1052	1	1	57.820	1.000
visperad hám	1052	1	1	57.820	1.000
vozrojdenie atawları	1052	1	1	57.820	1.000
vulkan bar	1052	1	1	57.820	1.000
vurgunnıń farhad	1052	1	1	57.820	1.000
vurǵun sıyaqlı	1052	1	1	57.820	1.000
vyetnam shri	1052	1	1	57.820	1.000
vyurtemberg qalasınıń	1052	1	1	57.820	1.000
və təhsil	1052	1	1	57.820	1.000
walayatı sanları	1052	1	1	57.820	1.000
waqiyalar súwretlengende	1052	1	1	57.820	1.000
waqtı hám	1052	1	1	57.820	1.000
waqtın awılda	1052	1	1	57.820	1.000
waqtın ishiw	1052	1	1	57.820	1.000
waqtında biletuǵın	1052	1	1	57.820	1.000
waqtında bunı	1052	1	1	57.820	1.000
waqtında dóregen	1052	1	1	57.820	1.000
waqıt haqqındaǵı	1052	1	1	57.820	1.000
waqıt jasaydı	1052	1	1	57.820	1.000
waqıt qádiri	1052	1	1	57.820	1.000
waqıt ótkeriwge	1052	1	1	57.820	1.000
waqıtlar bolıwında	1052	1	1	57.820	1.000
waqıtlar ótkennen	1052	1	1	57.820	1.000
waqıtlarda aralas	1052	1	1	57.820	1.000
waqıtları onı	1052	1	1	57.820	1.000
waqıtları patsha	1052	1	1	57.820	1.000
waqıtları qońıratta	1052	1	1	57.820	1.000
waqıtları ulıwma	1052	1	1	57.820	1.000
waqıtları ájiniyaz	1052	1	1	57.820	1.000
waqıtlarınan aq	1052	1	1	57.820	1.000
waqıtqa kelip	1052	1	1	57.820	1.000
waqıtsha bos	1052	1	1	57.820	1.000
waqıtsız belgili	1052	1	1	57.820	1.000
waqıtta bul	1052	1	1	57.820	1.000
waqıtta hám	1052	1	1	57.820	1.000
waqıtta kútip	1052	1	1	57.820	1.000
waqıtta ol	1052	1	1	57.820	1.000
waqıtta onıń	1052	1	1	57.820	1.000
waqıtta pushkin	1052	1	1	57.820	1.000
waqıtta shıǵadı	1052	1	1	57.820	1.000
waqıtta xiywada	1052	1	1	57.820	1.000
waqıtta yadtan	1052	1	1	57.820	1.000
waqıtta ámiwdárya	1052	1	1	57.820	1.000
waqıttaǵı ashamaylılardıń	1052	1	1	57.820	1.000
waqıttaǵı payt	1052	1	1	57.820	1.000
waqıttaǵı xiywa	1052	1	1	57.820	1.000
waqıttaǵı xorasandaǵı	1052	1	1	57.820	1.000
waqıttıń ishinde	1052	1	1	57.820	1.000
waqıya hújjetli	1052	1	1	57.820	1.000
waqıya jıllardaǵı	1052	1	1	57.820	1.000
waqıya menen	1052	1	1	57.820	1.000
waqıyalar ilimpaz	1052	1	1	57.820	1.000
waqıyalar menen	1052	1	1	57.820	1.000
waqıyalar sóz	1052	1	1	57.820	1.000
waqıyalardıń jazba	1052	1	1	57.820	1.000
waqıyaları negizinde	1052	1	1	57.820	1.000
waqıyaların aytıwda	1052	1	1	57.820	1.000
waqıyalarınan paydalanǵan	1052	1	1	57.820	1.000
waqıyanı aytıp	1052	1	1	57.820	1.000
waqıyanı ájiniyazdıń	1052	1	1	57.820	1.000
waqıyanıń sheberlik	1052	1	1	57.820	1.000
waqıyası baslanadı	1052	1	1	57.820	1.000
waqıyaǵa tiykarlanǵan	1052	1	1	57.820	1.000
watan topıraǵın	1052	1	1	57.820	1.000
watandı súyiwshilik	1052	1	1	57.820	1.000
watanın mángi	1052	1	1	57.820	1.000
wazıypaların aytıp	1052	1	1	57.820	1.000
wazıypalarǵa biyimlep	1052	1	1	57.820	1.000
wazıypasın atqarǵan	1052	1	1	57.820	1.000
waǵında átirapına	1052	1	1	57.820	1.000
wákil bolıp	1052	1	1	57.820	1.000
wákilleri sotsiallıq	1052	1	1	57.820	1.000
wákilligi bolıp	1052	1	1	57.820	1.000
wálayatlar baku	1052	1	1	57.820	1.000
wálayatı abay	1052	1	1	57.820	1.000
wálayatına aylanıp	1052	1	1	57.820	1.000
wálayatınıń átirapına	1052	1	1	57.820	1.000
wázir bolıp	1052	1	1	57.820	1.000
wázir dárejesine	1052	1	1	57.820	1.000
wáziri bolıp	1052	1	1	57.820	1.000
wázirlik orınǵa	1052	1	1	57.820	1.000
x ásirdiń	1052	1	1	57.820	1.000
xabar servis	1052	1	1	57.820	1.000
xabarladı biraq	1052	1	1	57.820	1.000
xadjibekovtıń góruǵlı	1052	1	1	57.820	1.000
xafizi abduda	1052	1	1	57.820	1.000
xaganiy maxastiy	1052	1	1	57.820	1.000
xalayıqqa bayanlawdan	1052	1	1	57.820	1.000
xalidtiń qasas	1052	1	1	57.820	1.000
xalifalıǵı qol	1052	1	1	57.820	1.000
xalil mırzanıń	1052	1	1	57.820	1.000
xalil sultan	1052	1	1	57.820	1.000
xalq kórkem	1052	1	1	57.820	1.000
xalq úshewi	1052	1	1	57.820	1.000
xalqı adam	1052	1	1	57.820	1.000
xalqı dúnya	1052	1	1	57.820	1.000
xalqı mln	1052	1	1	57.820	1.000
xalqı rásmiy	1052	1	1	57.820	1.000
xalqı tiykarınan	1052	1	1	57.820	1.000
xalqı usı	1052	1	1	57.820	1.000
xalqına dóretiwshilik	1052	1	1	57.820	1.000
xalqına jetkeriwdi	1052	1	1	57.820	1.000
xalqınan kóp	1052	1	1	57.820	1.000
xalqınıń arasınan	1052	1	1	57.820	1.000
xalqınıń arasında	1052	1	1	57.820	1.000
xalqınıń ataqlı	1052	1	1	57.820	1.000
xalqınıń azatlıq	1052	1	1	57.820	1.000
xalqınıń belgili	1052	1	1	57.820	1.000
xalqınıń besten	1052	1	1	57.820	1.000
xalqınıń i	1052	1	1	57.820	1.000
xalqınıń jasaw	1052	1	1	57.820	1.000
xalqınıń mádeniy	1052	1	1	57.820	1.000
xalqınıń oy	1052	1	1	57.820	1.000
xalqınıń qayǵı	1052	1	1	57.820	1.000
xalqınıń sanı	1052	1	1	57.820	1.000
xalqınıń shayırı	1052	1	1	57.820	1.000
xalqınıń tariyxında	1052	1	1	57.820	1.000
xalqınıń tariyxıy	1052	1	1	57.820	1.000
xalqınıń turmısın	1052	1	1	57.820	1.000
