Type	Rank	Freq	Range	NormFreq	NormRange
sońında legizm urısıwshı mámleketlerdiń	97	1	1	57.827	1.000
sońǵı hayalınan berdimurat berdaq	97	1	1	57.827	1.000
sońǵı hayalınan shayır gúlimxan	97	1	1	57.827	1.000
sońǵı hayalınan tuwılǵan tórt	97	1	1	57.827	1.000
sońǵı jıllarında sankt peterburgta	97	1	1	57.827	1.000
sońǵı sózdiń keyninde ay	97	1	1	57.827	1.000
sońǵı tórtinshi qatlam utanishadlar	97	1	1	57.827	1.000
sońǵı waqıtlarǵa shekem moynaq	97	1	1	57.827	1.000
sońǵı xvi xvii ásirlerdiń	97	1	1	57.827	1.000
sparta hám elida qalaları	97	1	1	57.827	1.000
spektakllerdi tamashagóylerge usındı m	97	1	1	57.827	1.000
spektakllerin kórsetti keyin ala	97	1	1	57.827	1.000
spinoza ideyaların unatqan hám	97	1	1	57.827	1.000
sporalılar miksosporidiyalar mikrosporidiyalar hám	97	1	1	57.827	1.000
sporovikleriniń tirishilik tsiklin jazadı	97	1	1	57.827	1.000
sport bayramı sıpatında payda	97	1	1	57.827	1.000
ssr dúzildi jıl martta	97	1	1	57.827	1.000
sssr quramına kirgizildi jıl	97	1	1	57.827	1.000
stanciya hám ekspediciyalar arasında	97	1	1	57.827	1.000
stanciyalarında neft apsheron yarım	97	1	1	57.827	1.000
stanciyası ájiniyaz atı menen	97	1	1	57.827	1.000
stanok grafikası sıyaqlı janrlar	97	1	1	57.827	1.000
stantsiya antarktika bul jer	97	1	1	57.827	1.000
stantsiya hám ekspeditsiya aǵzaları	97	1	1	57.827	1.000
stantsiyası jaylasqan bolıp ol	97	1	1	57.827	1.000
stantsiyası jılı dúzildi jılǵa	97	1	1	57.827	1.000
stilde jazǵan ol eski	97	1	1	57.827	1.000
stilde jazǵan onıń basqa	97	1	1	57.827	1.000
strukturalarına tiykar boldı eramızǵa	97	1	1	57.827	1.000
strukturası haqqında kóp maǵlıwmatlardı	97	1	1	57.827	1.000
strukturasın payda etedi hám	97	1	1	57.827	1.000
subalp hám alp otlaqları	97	1	1	57.827	1.000
subektlerine aqsha resuruların alıw	97	1	1	57.827	1.000
substantsiyanı kóredi bul máńgi	97	1	1	57.827	1.000
subtropikalıq miywelerden ánar ánjir	97	1	1	57.827	1.000
subtropikalıq zonada bolsa da	97	1	1	57.827	1.000
subtropikalıq ıqlımnan taw tundrası	97	1	1	57.827	1.000
suddxartxa gautaliya ol keyin	97	1	1	57.827	1.000
suez kanalı hám qızıl	97	1	1	57.827	1.000
sufiy shayx tabriziy qosim	97	1	1	57.827	1.000
suhrab atasınıń kim ekenligin	97	1	1	57.827	1.000
suhrab haqqıdaǵı qaharmanlıq epos	97	1	1	57.827	1.000
suhrab usılayınsha qaza tabadı	97	1	1	57.827	1.000
suhrab óz ákesiniá atı	97	1	1	57.827	1.000
suhrabtı bılǵap tasqa uradı	97	1	1	57.827	1.000
sulayman rustam rasul rizo	97	1	1	57.827	1.000
sultan bolıp saylandı biraq	97	1	1	57.827	1.000
sultan mirzalar sarayında ótkergen	97	1	1	57.827	1.000
sultanınıń sarayında jasaǵan rus	97	1	1	57.827	1.000
sulıw dóretilgenin esitip hayran	97	1	1	57.827	1.000
sulıwlıq haqqında oyları qosıqtı	97	1	1	57.827	1.000
sumgait dashkesan sıyaqlı jańa	97	1	1	57.827	1.000
sumgait gaz trubaları bar	97	1	1	57.827	1.000
sumgait mingechaur ganja lenkoran	97	1	1	57.827	1.000
sumgait qalası mingechaur qalası	97	1	1	57.827	1.000
sumgait salyani neftechala mingechaur	97	1	1	57.827	1.000
sumgaittaǵı truba prokatı hám	97	1	1	57.827	1.000
summası alıp taslanǵannan keyingi	97	1	1	57.827	1.000
summasın al jabıq akcionerlik	97	1	1	57.827	1.000
summasın qurawı tiyis jámiyettiń	97	1	1	57.827	1.000
surnay urıp atqarılatuǵın baraban	97	1	1	57.827	1.000
suverenitetin jıl oktyabrden tán	97	1	1	57.827	1.000
suverenitetin tán almaydı hám	97	1	1	57.827	1.000
suverenitetiń járiyalawı hám usınıń	97	1	1	57.827	1.000
suw astı ósimligi usaǵan	97	1	1	57.827	1.000
suw balansın qar hám	97	1	1	57.827	1.000
suw bazaları júzege kelgen	97	1	1	57.827	1.000
suw biologiyası mikrobiologiya bakteriologiya	97	1	1	57.827	1.000
suw boyında kórisip birinshi	97	1	1	57.827	1.000
suw boyında qonaqta toyda	97	1	1	57.827	1.000
suw hám atawlardıń ayrıqshı	97	1	1	57.827	1.000
suw jıynawshı maydanı taw	97	1	1	57.827	1.000
suw menen qaplaǵan onıń	97	1	1	57.827	1.000
suw menen qorshalǵan ol	97	1	1	57.827	1.000
suw menen támiyinleniw sisteması	97	1	1	57.827	1.000
suw menen támiynlenip onıń	97	1	1	57.827	1.000
suw ot hawa olar	97	1	1	57.827	1.000
suw quymay qaldı teńiz	97	1	1	57.827	1.000
suw quyıwın toqtattı al	97	1	1	57.827	1.000
suw resursı kub km	97	1	1	57.827	1.000
suw tansıqlıǵı nátiyjesinde ózi	97	1	1	57.827	1.000
suw túbinde hám balshıqta	97	1	1	57.827	1.000
suw ózekleri júda az	97	1	1	57.827	1.000
suw ózekleri shólde júdá	97	1	1	57.827	1.000
suwda jasaydı al bir	97	1	1	57.827	1.000
suwda turıp názer saldım	97	1	1	57.827	1.000
suwdı jılına quyadı aral	97	1	1	57.827	1.000
suwdı suwǵarıw ushın paydalanıldı	97	1	1	57.827	1.000
suwdıń duzlılıǵı joqarı dárejede	97	1	1	57.827	1.000
suwdıń qáddi metrge tústi	97	1	1	57.827	1.000
suwları hám az muǵdarda	97	1	1	57.827	1.000
suwları menen toyınadı aral	97	1	1	57.827	1.000
suwretke túsirgen onı kartaǵa	97	1	1	57.827	1.000
suwı aylanısı yamasa háreketi	97	1	1	57.827	1.000
suwı menen támiynlenedi nókiske	97	1	1	57.827	1.000
suwınıń ortasha minerallıǵı ml	97	1	1	57.827	1.000
suwınıń tartılıp ketiwi sebebinen	97	1	1	57.827	1.000
suwınıń ti qumǵa sińip	97	1	1	57.827	1.000
suwıq antarktikanıń ke shamalası	97	1	1	57.827	1.000
suwıq temperatura jawın júdá	97	1	1	57.827	1.000
suwǵarmalı jerlerdiń mıń gektarın	97	1	1	57.827	1.000
suwǵarmalı jerlerge paydalanıw boyınsha	97	1	1	57.827	1.000
suwǵarılatuǵın jerlerge tuwrı keledi	97	1	1	57.827	1.000
suwǵarıw jılǵa salıstırǵanda mln	97	1	1	57.827	1.000
suwǵarıw ushın paydalanıldı jılı	97	1	1	57.827	1.000
suxrab degen bólimlerinen ǵana	97	1	1	57.827	1.000
suxravardiy abu abdulloh xoqoniy	97	1	1	57.827	1.000
svetlov jılı ázerbayjan fotokino	97	1	1	57.827	1.000
syujet te joq dástannıń	97	1	1	57.827	1.000
syujetler kúnshıǵıs ellerine burınnan	97	1	1	57.827	1.000
syujetleri tiykarında yusup zulayxa	97	1	1	57.827	1.000
sál basımlaw bolǵanlıǵı seziledi	97	1	1	57.827	1.000
sálem dep aytılǵanınday aq	97	1	1	57.827	1.000
sálemberdik kóriwden aq júzlerińiz	97	1	1	57.827	1.000
sálemińdi álik aldım keyinirek	97	1	1	57.827	1.000
sánege belgilenetuǵın jámiyettiń ustavlıq	97	1	1	57.827	1.000
sátli shıqqan awdarmalardan esaplanadı	97	1	1	57.827	1.000
sáwlelendirdi ájiniyaz shayır jılı	97	1	1	57.827	1.000
sáwlelendiredi qátquda degen qosıǵında	97	1	1	57.827	1.000
sáwlelendirgen qosıq óziniń máńgi	97	1	1	57.827	1.000
sáwlelendirilgen xalıq dástanları hám	97	1	1	57.827	1.000
sáwlelengen s rustam qádirli	97	1	1	57.827	1.000
sáykes keledi kárxanalardıń qosımsha	97	1	1	57.827	1.000
sáykes ustaz taba almay	97	1	1	57.827	1.000
sáńgirbay degen tórt balası	97	1	1	57.827	1.000
sóngen kostyorlar jarıǵı babak	97	1	1	57.827	1.000
sóyle há búlbil zibanım	97	1	1	57.827	1.000
sóylegen hám jazǵan balalardı	97	1	1	57.827	1.000
sóylegen hám jazǵan ol	97	1	1	57.827	1.000
sóylegende bir tap penen	97	1	1	57.827	1.000
sóylegende júzine gá kúle	97	1	1	57.827	1.000
sóylegendegi juwap aytıstıń bir	97	1	1	57.827	1.000
sóylep júrgen naǵız qaraqalpaqsha	97	1	1	57.827	1.000
sóylese sizde bul kisiniń	97	1	1	57.827	1.000
sóylesiw tilin paydalanıwı arqalı	97	1	1	57.827	1.000
sóylesiwde de bizler júdá	97	1	1	57.827	1.000
sóylesken hám ákesiniń kitapxanasında	97	1	1	57.827	1.000
sóylew durıs anıqlap alıw	97	1	1	57.827	1.000
sóyleytuǵın edi sóylegende júzine	97	1	1	57.827	1.000
sóyleytuǵın edi sózi dáste	97	1	1	57.827	1.000
sóyleytuǵın qızıńqırap ǵurujǵa minip	97	1	1	57.827	1.000
sóyleytuǵın tili házirgi ózimiz	97	1	1	57.827	1.000
sóytip kem kemnen berdaq	97	1	1	57.827	1.000
sóytip petro aleksandrovskiyge jete	97	1	1	57.827	1.000
sóz benen awdarılǵan folklorlıq	97	1	1	57.827	1.000
sóz benen aytısıw juwaptan	97	1	1	57.827	1.000
sóz benen aytısıwlar oǵada	97	1	1	57.827	1.000
sóz benen de násiyatnamalar	97	1	1	57.827	1.000
sóz benen juwap qaytarıwıńız	97	1	1	57.827	1.000
sóz benen sizge tiyip	97	1	1	57.827	1.000
sóz emes bálki hár	97	1	1	57.827	1.000
sóz etedi baqsılardıń kásibine	97	1	1	57.827	1.000
sóz etiledi qánigelerdiń maǵlıwmatına	97	1	1	57.827	1.000
sóz iyeleriniń biri sonday	97	1	1	57.827	1.000
sóz ketedi kamil bóluv	97	1	1	57.827	1.000
sóz sheberi sıpatında basqalardan	97	1	1	57.827	1.000
sóz sheberlerinen esaplanadı ayapberegn	97	1	1	57.827	1.000
sóz sheberleriniń biri axmed	97	1	1	57.827	1.000
sóz sheberleriniń biri edi	97	1	1	57.827	1.000
sóz ustalarınıń biri edi	97	1	1	57.827	1.000
sóz ustası sıpatında kórsetti	97	1	1	57.827	1.000
sóz zergeri ustası dep	97	1	1	57.827	1.000
sóz óneri menen kún	97	1	1	57.827	1.000
sóz ónerinen gáwhar tergen	97	1	1	57.827	1.000
sózde kóriniwi sol dáwirden	97	1	1	57.827	1.000
sózden utadı álbent xan	97	1	1	57.827	1.000
sózdi qurastırıwdıń sonday mánili	97	1	1	57.827	1.000
sózdiń bası sálem dep	97	1	1	57.827	1.000
sózdiń keyninde ay dıń	97	1	1	57.827	1.000
sózdiń mánisi bar qız	97	1	1	57.827	1.000
sózge sheber bala sıpatında	97	1	1	57.827	1.000
sózge sheshen dilwar ótkir	97	1	1	57.827	1.000
sózi dáste dáste bolıp	97	1	1	57.827	1.000
sózi hám pikirinen qaytpawı	97	1	1	57.827	1.000
sózi ómirde jasawdıń eki	97	1	1	57.827	1.000
sózine iyildi adam balası	97	1	1	57.827	1.000
sózine qaraǵanda onı kórgen	97	1	1	57.827	1.000
sózine ılayıqlı poetikalıq sóz	97	1	1	57.827	1.000
sóziniń kúshliligi menen aytılıwınan	97	1	1	57.827	1.000
sózler atxarvedá turmıstıń barlıq	97	1	1	57.827	1.000
sózler násiyat qatarları hár	97	1	1	57.827	1.000
sózler rus mádeniyatına tiyisli	97	1	1	57.827	1.000
sózlerdi aytıwdı qálemeydi biraq	97	1	1	57.827	1.000
sózlerdi dástanlardı terme tolǵawlardı	97	1	1	57.827	1.000
sózlerdi izlew tiykarında payda	97	1	1	57.827	1.000
sózlerdi qosıp ta sóyleytuǵın	97	1	1	57.827	1.000
sózlerdi tereńirekten baslap sońınan	97	1	1	57.827	1.000
sózlerdiń sanaatı esaplanadı ádebiyat	97	1	1	57.827	1.000
sózlerin xalıq yadında saqlanǵan	97	1	1	57.827	1.000
sózlerin óz xalqına jetkeriwdi	97	1	1	57.827	1.000
sózlikler jaratıldı folklor hám	97	1	1	57.827	1.000
sózsiz jeyseń sizden bir	97	1	1	57.827	1.000
söyle sen äjiniyaz ın	97	1	1	57.827	1.000
súrgin menen barabar edi	97	1	1	57.827	1.000
súrginde bolıwı sońınan shadimúlktiń	97	1	1	57.827	1.000
súrginde bolıwǵa májbúr boladı	97	1	1	57.827	1.000
súrginde ekenligine ashıwlanadı hám	97	1	1	57.827	1.000
súrginge jiberedi pushkin bul	97	1	1	57.827	1.000
súrginnen qaytıp keliwi jılǵı	97	1	1	57.827	1.000
súrilgen jerlerge suwǵarıw jılǵa	97	1	1	57.827	1.000
súrme etip watan topıraǵın	97	1	1	57.827	1.000
sút berer kategoriya qaraqalpaq	97	1	1	57.827	1.000
sútke qánigelesken qaramal qoy	97	1	1	57.827	1.000
súwret fevral hám avgustta	97	1	1	57.827	1.000
súwret kórinisleri qobustan gyamikoya	97	1	1	57.827	1.000
súwret portret peyzaj peyzaj	97	1	1	57.827	1.000
súwret salıw rawajlandı shekidegi	97	1	1	57.827	1.000
súwreti diywal súwretleri hám	97	1	1	57.827	1.000
súwretke alınıwı baslandı jılı	97	1	1	57.827	1.000
súwretke alınǵan ájiniyaz filminiń	97	1	1	57.827	1.000
súwretlegen al alisher nawayı	97	1	1	57.827	1.000
súwretlemeleriniń jıynaǵı bolıp tabıladı	97	1	1	57.827	1.000
súwretlenedi ashıq nájip dástanınıń	97	1	1	57.827	1.000
súwretlenedi n dáwqaraev bul	97	1	1	57.827	1.000
súwretlengen bunda jámshidtiń patshalıq	97	1	1	57.827	1.000
súwretlengen kartada kórsetiwinshe kaspiyge	97	1	1	57.827	1.000
súwretlengen orta ásirlerde músinshilik	97	1	1	57.827	1.000
súwretlengen rústem turan shóllerinde	97	1	1	57.827	1.000
súwretlengen vedalıq ádebiyattıń ekinshi	97	1	1	57.827	1.000
súwretlengende de onıń mazmunında	97	1	1	57.827	1.000
súwretleniw ushqınları kórinip turadı	97	1	1	57.827	1.000
súwretleniwin támiyinleydi mısalı pıshıqlar	97	1	1	57.827	1.000
súwretlerde adamlar haywanlar ańshılıq	97	1	1	57.827	1.000
súwretleri eramızǵa shekemgi mıń	97	1	1	57.827	1.000
súwretleri hám portret xudojniklerinde	97	1	1	57.827	1.000
súwretlew quralların da ushıratamız	97	1	1	57.827	1.000
súwretlew óneri ázerbayjan aymaǵınan	97	1	1	57.827	1.000
súwretlew óneriniń realistlik túrleri	97	1	1	57.827	1.000
súwretleydi ol zahhaq yaǵnıy	97	1	1	57.827	1.000
súwretleydi pushkin ele súrginde	97	1	1	57.827	1.000
súwretleytuǵın awızeki prozalıq dóretpeler	97	1	1	57.827	1.000
súwretshilik mektebi ashıldı belgili	97	1	1	57.827	1.000
súyegi kóterińki qoyıw qaslı	97	1	1	57.827	1.000
súyek oyının dice oynawına	97	1	1	57.827	1.000
súyek yamasa bulshıq et	97	1	1	57.827	1.000
súyekleri tabıldı ol oligatsena	97	1	1	57.827	1.000
súyeklerin qaraw sıyaqlı anatomiyanı	97	1	1	57.827	1.000
súyengende ruwlardıń birigiwi ushın	97	1	1	57.827	1.000
súygen appaǵım ay háyiw	97	1	1	57.827	1.000
súygen qalpaǵım ay qatarıńnan	97	1	1	57.827	1.000
súygishlikke h t b	97	1	1	57.827	1.000
súyikli saz ásbapları esaplanadı	97	1	1	57.827	1.000
súyikli shayırlardan biri bolgan	97	1	1	57.827	1.000
súyip aytatuǵın dástanı bolıp	97	1	1	57.827	1.000
súyiw onıń ar namısı	97	1	1	57.827	1.000
súyiwshilik adamgershilik sezimleri sáwlelendirilgen	97	1	1	57.827	1.000
súykelip atqarılatuǵın oq jaysha	97	1	1	57.827	1.000
súylin keklik ǵaz hám	97	1	1	57.827	1.000
súymese súymesin ay ózimnin	97	1	1	57.827	1.000
súymesin ay ózimnin súygen	97	1	1	57.827	1.000
sı panj ganj dan	97	1	1	57.827	1.000
sınap kóriw edi abay	97	1	1	57.827	1.000
sınaqtanda úlken nátiyjelerge eristi	97	1	1	57.827	1.000
sınǵa aladı onıń pikiri	97	1	1	57.827	1.000
sıpatlamalardıń biri bul hár	97	1	1	57.827	1.000
sıpatlamalarına iye olar iyelik	97	1	1	57.827	1.000
sıpatlar qısqa hám ádil	97	1	1	57.827	1.000
sıpatlarǵa iye usınday tiykarǵı	97	1	1	57.827	1.000
sıpatlı usı belgilerin usı	97	1	1	57.827	1.000
sıpatı onıń aqıllı kúshli	97	1	1	57.827	1.000
sıpatında bahalı qaǵaz tiyisli	97	1	1	57.827	1.000
sıpatında basqalardan ayrılıp turatuǵın	97	1	1	57.827	1.000
sıpatında belgili qılǵan jumısların	97	1	1	57.827	1.000
sıpatında bólinedi turmıstıń úzliksiz	97	1	1	57.827	1.000
sıpatında júzlegen jıllardan beri	97	1	1	57.827	1.000
sıpatında kórsetti oǵan arnap	97	1	1	57.827	1.000
sıpatında kózge túsedi ayapbergen	97	1	1	57.827	1.000
sıpatında payda boldı áyyemgi	97	1	1	57.827	1.000
sıpatında qáliplesti onıń wákilleri	97	1	1	57.827	1.000
sıpatında súwretlegen al alisher	97	1	1	57.827	1.000
sıpatında súwretlengen rústem turan	97	1	1	57.827	1.000
sıpatında tanıwınan bolsa kerek	97	1	1	57.827	1.000
sıpatında xalıq arasında tanıla	97	1	1	57.827	1.000
sıpatındaǵı repertuarında xalıq qosıqlarınıń	97	1	1	57.827	1.000
sırdárya oblastındaǵı ámiwdárya bóliminiń	97	1	1	57.827	1.000
sırdárya suw balansın qar	97	1	1	57.827	1.000
sırdárya suw jıynawshı maydanı	97	1	1	57.827	1.000
sırdáryanı yaskart dep ataǵan	97	1	1	57.827	1.000
sırdáryanıń kub metr suwdı	97	1	1	57.827	1.000
sırt el firmasına jumısqa	97	1	1	57.827	1.000
sırt ellerde qatar is	97	1	1	57.827	1.000
sırtqı dushpanlardıń qıyratılıwı menen	97	1	1	57.827	1.000
sırtqı kórinisi tuwralı berdaqtı	97	1	1	57.827	1.000
sırtqı siltemeler basqa web	97	1	1	57.827	1.000
sırtınan qılma nasaq dep	97	1	1	57.827	1.000
sıyaqlı anatomiyanı úyreniwshi adam	97	1	1	57.827	1.000
sıyaqlı artistler milliy kórkem	97	1	1	57.827	1.000
sıyaqlı avtor tárepinen óz	97	1	1	57.827	1.000
sıyaqlı baqsılar awzınan jazıp	97	1	1	57.827	1.000
sıyaqlı bes kitapqa bóledi	97	1	1	57.827	1.000
sıyaqlı biologiya da ilimiy	97	1	1	57.827	1.000
sıyaqlı bir qatar shıǵarmaları	97	1	1	57.827	1.000
sıyaqlı dástanlarda ázerbayjan xalqınıń	97	1	1	57.827	1.000
sıyaqlı janrlar júzege keldi	97	1	1	57.827	1.000
sıyaqlı jazıwshılarǵa úlken tásir	97	1	1	57.827	1.000
sıyaqlı jańa qalalar boy	97	1	1	57.827	1.000
sıyaqlı jer astı suw	97	1	1	57.827	1.000
sıyaqlı kóp úlkelerdi aralamaǵanı	97	1	1	57.827	1.000
sıyaqlı kópshilikke belgili bolıp	97	1	1	57.827	1.000
sıyaqlı muzıka ásbapları ázerbayjan	97	1	1	57.827	1.000
sıyaqlı onıń eń dáslepki	97	1	1	57.827	1.000
sıyaqlı qosıqları júdá belgili	97	1	1	57.827	1.000
sıyaqlı qosıqshılardıń iskerligi dıqqatqa	97	1	1	57.827	1.000
sıyaqlı rejissyorlar keyingi jıllarda	97	1	1	57.827	1.000
sıyaqlı shıǵarmalar jıynaǵı tańlamalı	97	1	1	57.827	1.000
sıyaqlı spektakllerin kórsetti keyin	97	1	1	57.827	1.000
sıyaqlı talantlı jazıwshılardıń shıǵarmaları	97	1	1	57.827	1.000
sıyaqlı talantlı shayırlar ushın	97	1	1	57.827	1.000
sıyaqlı teatr ǵayratkerleri bakuda	97	1	1	57.827	1.000
sıyaqlı tiri zatlardıń ómiri	97	1	1	57.827	1.000
sıyaqlı ázerbayjan shayır hám	97	1	1	57.827	1.000
sıyaqlılar kaspiy teńizi hám	97	1	1	57.827	1.000
sıyaqlılar sanaat tiykarında qazıp	97	1	1	57.827	1.000
sıyasıy hám diniy tártiplestiriwler	97	1	1	57.827	1.000
sıylasıq penen turpayılıqtı miynetkeshlik	97	1	1	57.827	1.000
sıylıǵı axmed yugnakiy múmkiń	97	1	1	57.827	1.000
sıylıǵı negizinen didaktikalıq shıǵarma	97	1	1	57.827	1.000
sıylıǵı nıń qol jazbası	97	1	1	57.827	1.000
sıylıǵın alǵan eynshteyn óziniń	97	1	1	57.827	1.000
sıymaydı ádepli bolıń kelinshek	97	1	1	57.827	1.000
sıypalaydı ómir shınlıǵı qanday	97	1	1	57.827	1.000
sıyınıwshıları tiykarınan musulmanlar ázerbayjanda	97	1	1	57.827	1.000
sızıq penen kórsetilgen bul	97	1	1	57.827	1.000
sızıqlar haqıyqatında joq olar	97	1	1	57.827	1.000
sızıw ilim bilimlendiriw mámleketlik	97	1	1	57.827	1.000
sızıǵınıń uzınlıǵı km iri	97	1	1	57.827	1.000
sızǵan ol kartanı bólekke	97	1	1	57.827	1.000
səh qız meńesh penen	97	1	1	57.827	1.000
t b adamzattıń eń	97	1	1	57.827	1.000
t b aqshaǵa almasıw	97	1	1	57.827	1.000
t b huqıqıy hújjetlerdi	97	1	1	57.827	1.000
t b jańa eranıń	97	1	1	57.827	1.000
t b olarda hesh	97	1	1	57.827	1.000
t b shıǵarmaların tárip	97	1	1	57.827	1.000
t b sonıń menen	97	1	1	57.827	1.000
t b tariyxqa názer	97	1	1	57.827	1.000
t b ullı alım	97	1	1	57.827	1.000
t b vedanta degen	97	1	1	57.827	1.000
t b óz ishine	97	1	1	57.827	1.000
t basqalar hámmesi adamnıń	97	1	1	57.827	1.000
t narimonbekov n abdurahmonov	97	1	1	57.827	1.000
t salaxov t narimonbekov	97	1	1	57.827	1.000
t tagizoda e quliyev	97	1	1	57.827	1.000
t tagizoda usi filmniń	97	1	1	57.827	1.000
ta sóyleytuǵın edi sóylegende	97	1	1	57.827	1.000
taba almay qaladı awıl	97	1	1	57.827	1.000
taba almaymız degen menen	97	1	1	57.827	1.000
tabadı bul kitaptıń úsh	97	1	1	57.827	1.000
tabadı shaxnama nıń úshinshi	97	1	1	57.827	1.000
tabatuǵın individuallıq forma nsya	97	1	1	57.827	1.000
tabriz miniatyura mektebi gilemshilik	97	1	1	57.827	1.000
tabrizdegi zangori meshit xvi	97	1	1	57.827	1.000
tabriziy baxmanyor qatran tabriziy	97	1	1	57.827	1.000
tabriziy hoqoniy nizomiy ganjaviy	97	1	1	57.827	1.000
tabriziy masihiy vidadiy vaqif	97	1	1	57.827	1.000
tabriziy qosim anvariy sıyaqlı	97	1	1	57.827	1.000
tabriziy xaganiy maxastiy ganjaviy	97	1	1	57.827	1.000
tabıladı bahalaw arqalı buxgalteriya	97	1	1	57.827	1.000
tabıladı biliw teoriyasınıń járdeminen	97	1	1	57.827	1.000
tabıladı bul saltanatlı gimn	97	1	1	57.827	1.000
tabıladı i̇ndualizmniń eń tiykarǵı	97	1	1	57.827	1.000
tabıladı jámiyettiń ustavlıq kapitalı	97	1	1	57.827	1.000
tabıladı konfuciylik etika adamdı	97	1	1	57.827	1.000
tabıladı mimansa vedalıq tekslerdi	97	1	1	57.827	1.000
tabıladı ol ekonomikanıń barlıq	97	1	1	57.827	1.000
tabıladı title afrika dúnya	97	1	1	57.827	1.000
tabıladı tártip kitabı b	97	1	1	57.827	1.000
tabıldı bul sonnan derek	97	1	1	57.827	1.000
tabıldı ol oligatsena dáwirinde	97	1	1	57.827	1.000
tabılgan jartaslardaǵı súwretlerde adamlar	97	1	1	57.827	1.000
tabılmaǵan prof k mámbetov	97	1	1	57.827	1.000
tabılıwı isendirerli etip tastıyqlanıwı	97	1	1	57.827	1.000
tabılǵan hadal dúnyanı iship	97	1	1	57.827	1.000
tabılǵan kóplegen ilimiy teoriyalar	97	1	1	57.827	1.000
tabılǵan qoy súwretleri eramızǵa	97	1	1	57.827	1.000
tabılǵanlıǵı haqqında eń birinshi	97	1	1	57.827	1.000
tabılǵanlıǵı málim boldı solardıń	97	1	1	57.827	1.000
tabıslı saxnalastırıldı h nosirova	97	1	1	57.827	1.000
tabıw qıyın haqıyqatında da	97	1	1	57.827	1.000
tabıwı kerek ekenligin jazǵan	97	1	1	57.827	1.000
tagizoda e quliyev sıyaqlı	97	1	1	57.827	1.000
tagizoda usi filmniń jana	97	1	1	57.827	1.000
tagı bir artıqmashlıǵı sonnan	97	1	1	57.827	1.000
tailand baxreyn livan qırǵızstan	97	1	1	57.827	1.000
taksonomiya virusologiya zoologiya kategoriya	97	1	1	57.827	1.000
talabı tiykarınan ónimniń jańa	97	1	1	57.827	1.000
taladı xalıqtıń olarǵa qarsı	97	1	1	57.827	1.000
talant iyesi edi oniń	97	1	1	57.827	1.000
talantlı jazıwshılardıń shıǵarmaları basqa	97	1	1	57.827	1.000
talantlı oqımıslı medreseni ayrıqsha	97	1	1	57.827	1.000
talantlı shayır hám sabırlı	97	1	1	57.827	1.000
talantlı shayır qızı qazaq	97	1	1	57.827	1.000
talantlı shayır sıpatında xalıq	97	1	1	57.827	1.000
talantlı shayırlar ushın bul	97	1	1	57.827	1.000
talantlı shayırlarınıń biri ayapbergen	97	1	1	57.827	1.000
talantlılıǵı shayırlıǵı kem kemnen	97	1	1	57.827	1.000
talantı jaǵınan ázerbayjanlı mırza	97	1	1	57.827	1.000
talantın da sınap kóriw	97	1	1	57.827	1.000
talanǵan uya aǵa muxammadshah	97	1	1	57.827	1.000
talap etedi usı konferenciya	97	1	1	57.827	1.000
talap etti solay bolsada	97	1	1	57.827	1.000
talap qıladı bir kletkalılardıń	97	1	1	57.827	1.000
talaplar bazar konyunkturasınan ǵárezli	97	1	1	57.827	1.000
talaplar qoyılmasın xalıq kewlindegi	97	1	1	57.827	1.000
talapqa sáykes keledi kárxanalardıń	97	1	1	57.827	1.000
talas tartıslar jas alisherge	97	1	1	57.827	1.000
talasqan majitdin buǵan jamanlıq	97	1	1	57.827	1.000
talay mártebe bolǵan demek	97	1	1	57.827	1.000
talay mártebe úylespedi solay	97	1	1	57.827	1.000
tallaw bergen edi jıllardıń	97	1	1	57.827	1.000
talıqlaydı einstein bunday teoriyalardı	97	1	1	57.827	1.000
tamam boladı title astana	97	1	1	57.827	1.000
tamam bolıwı degendi ańlatadı	97	1	1	57.827	1.000
tamamlanılǵannan keyin awqamlas respublika	97	1	1	57.827	1.000
tamamlaydı utanishadlardıń eń iri	97	1	1	57.827	1.000
tamamlaǵan aqun ulama kórkem	97	1	1	57.827	1.000
tamamlaǵannan soń kóp jıllar	97	1	1	57.827	1.000
tamaq jep bolıp juwınadı	97	1	1	57.827	1.000
tamasa qaranǵılıq sattva anıqlıq	97	1	1	57.827	1.000
tamashagóyler teatrı quwırshaq teatrı	97	1	1	57.827	1.000
tamashagóylerge usındı m ibrayımovtıń	97	1	1	57.827	1.000
tamashalar kórsetti m f	97	1	1	57.827	1.000
tamashaları áyyemnen rawajlanǵan jılı	97	1	1	57.827	1.000
tan artıq boldı usı	97	1	1	57.827	1.000
tanaw tiyresindegi baymanqul degen	97	1	1	57.827	1.000
tanday jarqıraǵan meńesh saǵan	97	1	1	57.827	1.000
tanilǵan berdaq shayır orta	97	1	1	57.827	1.000
tansıqlıǵı nátiyjesinde ózi oylap	97	1	1	57.827	1.000
tanıla basladı abay jasaǵan	97	1	1	57.827	1.000
tanıla baslaǵan ol on	97	1	1	57.827	1.000
tanılǵan shayır qıssaxan bolıp	97	1	1	57.827	1.000
tanımalı qaraqalpaq shayırı ájiniyaz	97	1	1	57.827	1.000
tanımalı shayırlar qatarına kiredi	97	1	1	57.827	1.000
tanıs emes ekenligin aytadı	97	1	1	57.827	1.000
tanıs sózlerdi qosıp ta	97	1	1	57.827	1.000
